'INCIDENT REGION','RESPONSE TYPE','INCIDENT START DATE','INCIDENT START TIME','SUBJECT NUMBER','SUBJECT GENDER','SUBJECT AGE','SUBJECT STATE','SUBJECT COUNTRY',ACTIVITY,SITUATION,'LOCATION FOUND LATITUDE','LOCATION FOUND LONGITUDE','LOCATION FOUND ELEVATION','FOUND IN SEARCH AREA',TECHNIQUE,'NUMBER OF RANGERS INVOLVED','OTHER AGENCY INVOLVEMENT','LAST KNOWN POINT LAND CLASS','LAST KNOWN POINT STATE LAND NAME','LAST KNOWN POINT COUNTY','LAST KNOWN POINT MUNICIPALITY','INCIDENT ADIRONDACK PARK','INCIDENT CATSKILL PARK','INCIDENT CLOSED DATE','INCIDENT CLOSED TIME'
5,Search,05/16/2014,'12:21 PM',1,M,27,NY,US,Hiking,Overdue,44.14042,-73.92889,3600,TRUE,'Assist/own power',8,TRUE,'Forest Preserve','High Peaks',ESSEX,'NORTH ELBA',TRUE,FALSE,05/16/2014,'6:00 AM'
5,Search,04/03/2014,'8:00 AM',1,M,24,NY,US,Despondent,Illness,42.96827,-73.78072,335,TRUE,?,6,TRUE,'Private Land',N/A,SARATOGA,MALTA,FALSE,FALSE,04/03/2014,'9:49 AM'
3,Search,09/04/2015,'4:20 AM',1,M,49,PA,US,Biking,Lost,41.56397,-74.67497,1400,TRUE,'Assist/own power',1,TRUE,'Other DEC Land','Neversink River UA',SULLIVAN,FORESTBURGH,FALSE,FALSE,09/04/2015,'7:15 AM'
5,Search,10/12/2015,'4:30 AM',1,M,26,NY,US,Hunting,Lost,44.42005,-74.35961,1745,TRUE,?,3,TRUE,'Forest Preserve','St. Regis Canoe Area',FRANKLIN,BRIGHTON,TRUE,FALSE,10/12/2015,'11:00 AM'
5,Search,10/27/2013,'7:34 AM',1,M,64,NY,US,Camping,Lost,44.01573,-74.15218,1735,FALSE,'Assist/own power',3,FALSE,'Forest Preserve','High Peaks Wilderness',ESSEX,NEWCOMB,TRUE,FALSE,10/27/2013,'10:30 AM'
5,Rescue,05/25/2015,'5:18 AM',1,F,65,PA,US,Hiking,Injured,44.1412,-73.95374,2850,TRUE,'Carry out by foot',3,TRUE,'Forest Preserve','E. High Peaks Wilderness',ESSEX,'NORTH ELBA',TRUE,FALSE,05/25/2015,'10:00 AM'
3,Search,09/08/2014,'8:05 AM',1,M,39,PA,US,Hiking,Overdue,42.00399,-74.3712,2182,TRUE,'Assist/own power',2,TRUE,'DEC Campground','Mongaup Pond DEC Campground',SULLIVAN,ROCKLAND,FALSE,TRUE,09/08/2014,'9:00 AM'
5,Search,04/05/2015,'8:34 AM',3,M,19,NY,US,Hiking,Lost,43.50619,-73.60191,1407,TRUE,'Assist/own power',2,FALSE,'Forest Preserve','Lake George Wild Forest',WASHINGTON,'FORT ANN',TRUE,FALSE,04/06/2015,'3:00 AM'
6,Search,10/14/2014,'5:15 AM',1,F,47,ON,CA,Hiking,Lost,44.18319,-74.82065,1486,TRUE,'Vehicle/boat evacuation',1,FALSE,'Forest Preserve','Cranberry Lake Wild Forest','ST LAWRENCE',CLIFTON,TRUE,FALSE,10/14/2014,'7:00 AM'
3,Search,11/19/2013,'1:30 AM',1,M,19,NY,US,Hunting,Overdue,42.05095,-74.2066,1808,TRUE,'Assist/own power',2,TRUE,'Forest Preserve','Phoenicia Wild Forest',ULSTER,WOODSTOCK,FALSE,TRUE,11/19/2013,'3:30 AM'
4,Search,08/16/2013,'8:49 AM',1,F,20,NY,US,Hiking,Lost,42.20012,-74.02884,2034,TRUE,'Assist/own power',3,TRUE,'Forest Preserve','Kaaterskill Wild Forest',GREENE,HUNTER,FALSE,TRUE,08/16/2013,'10:30 AM'
5,Rescue,07/07/2014,'5:15 AM',1,M,32,NY,US,Camping,Injured,43.49929,-74.43906,1700,TRUE,'Assist/own power',1,FALSE,'Forest Preserve','Jessup River Wild Forest',HAMILTON,'LAKE PLEASANT',TRUE,FALSE,07/07/2014,'7:00 AM'
7,Search,09/30/2013,'12:01 PM',1,M,15,NY,US,Runaway,Lost,42.25878,-75.52202,1345,TRUE,'Assist/own power',3,TRUE,'State Forests','Oak Ridge State Forest',CHENANGO,BAINBRIDGE,FALSE,FALSE,09/30/2013,'9:00 AM'
5,Search,08/06/2013,'2:00 AM',2,M,24,ON,CA,Hiking,Overdue,43.97556,-74.12539,1620,TRUE,'Assist/own power',3,TRUE,'Forest Preserve','High Peaks Wilderness',ESSEX,NEWCOMB,TRUE,FALSE,08/06/2013,'6:15 AM'
8,Search,08/09/2013,'7:37 AM',4,F,?,NY,US,Hiking,Lost,42.62055,-77.3617,1656,TRUE,'Vehicle/boat evacuation',3,TRUE,'Wildlife Management Area','High Tor WMA',ONTARIO,NAPLES,FALSE,FALSE,08/09/2013,'8:22 AM'
5,Search,08/22/2015,'9:44 AM',1,F,21,CA,US,Hiking,Overdue,44.13924,-73.74441,1610,TRUE,'Assist/own power',3,TRUE,'Forest Preserve','Giant Mountain Wilderness',ESSEX,KEENE,TRUE,FALSE,08/22/2015,'12:45 PM'
5,Rescue,12/08/2014,'4:23 AM',1,M,21,NY,US,Hiking,Lost,44.145,-73.98667,4950,TRUE,'Assist/own power',2,TRUE,'Forest Preserve','E. High Peaks Wilderness',ESSEX,'NORTH ELBA',TRUE,FALSE,12/08/2014,'10:15 AM'
8,Rescue,06/02/2014,'10:15 AM',1,F,41,NY,US,Hiking,Stranded,42.72238,-77.60563,900,TRUE,'Vehicle/boat evacuation',3,TRUE,'State Forests','Hemlock Canadice SF',ONTARIO,CANADICE,FALSE,FALSE,06/02/2014,'11:59 AM'
9,Search,03/24/2014,'10:45 AM',1,M,52,NY,US,Hiking,Lost,42.50893,-78.5887,1230,TRUE,'Assist/own power',3,TRUE,'Private Land',NA,CATTARAUGUS,ASHFORD,FALSE,FALSE,03/25/2014,'2:30 AM'
5,Rescue,01/03/2016,'5:30 AM',1,F,30,NY,US,Camping,Illness,44.04234,-74.35029,1680,TRUE,'Vehicle/boat evacuation',2,FALSE,'Forest Preserve','High Peaks Wilderness',HAMILTON,'LONG LAKE',TRUE,FALSE,01/03/2016,'9:05 AM'
6,Search,02/09/2015,'4:20 AM',1,M,50,NY,US,Snowmobile,Stranded,44.08144,-74.54573,1486,FALSE,?,2,TRUE,'Forest Preserve','Cranberry Lake Wild Forest','ST LAWRENCE',CLIFTON,TRUE,FALSE,02/09/2015,'7:30 AM'
4,Search,07/03/2013,'5:00 AM',4,M,18,MA,US,Hiking,Overdue,42.20422,-74.04004,2190,TRUE,'Assist/own power',5,TRUE,'Forest Preserve','North/South Lake DEC Campground and Kaaterskill Wild Forest',GREENE,HUNTER,FALSE,TRUE,07/03/2013,'8:45 AM'
5,Rescue,10/13/2013,'7:34 AM',1,F,41,NY,US,Hiking,Injured,44.15497,-73.95076,2100,FALSE,'Assist/own power; Vehicle/boat evacuation',1,TRUE,'Forest Preserve','E. High Peaks Wilderness',ESSEX,'NORTH ELBA',TRUE,FALSE,10/14/2013,'11:00 AM'
5,Search,12/23/2013,'11:58 AM',5,M,52,NY,US,Hiking,Stranded,44.06639,-73.99313,2069,TRUE,'Assist/own power',2,TRUE,'Conservation Easement','High Peaks Wilderness',ESSEX,NEWCOMB,TRUE,FALSE,12/24/2013,'5:30 AM'
9,Search,10/17/2013,'12:30 PM',1,M,41,NY,US,Biking,Lost,42.10374,-78.66201,1400,TRUE,'Assist/own power',1,TRUE,'OPRHP State Land','Allegany State Park',CATTARAUGUS,CARROLLTON,FALSE,FALSE,10/17/2013,'4:30 AM'
5,Search,08/19/2013,'9:40 AM',1,M,16,NY,US,Hiking,Lost,44.16086,-73.85545,2000,FALSE,'Assist/own power',1,TRUE,'Forest Preserve','High Peaks',ESSEX,KEENE,TRUE,FALSE,08/19/2013,'2:37 AM'
5,Search,09/21/2014,'8:10 AM',1,F,31,NY,US,Hiking,Lost,44.18832,-73.81995,1500,TRUE,'Assist/own power',1,FALSE,'Forest Preserve','High Peaks Wilderness',ESSEX,KEENE,TRUE,FALSE,09/21/2014,'9:50 AM'
5,Rescue,05/05/2014,'5:41 AM',1,M,23,NY,US,Hiking,Stranded,44.21381,-73.86213,3580,FALSE,'Assist/own power',3,FALSE,'Forest Preserve','High Peaks Wilderness',ESSEX,'NORTH ELBA',TRUE,FALSE,05/05/2014,'10:01 AM'
5,Rescue,07/21/2015,'10:50 AM',1,F,46,MD,US,Hiking,Illness,44.17583,-73.95968,2176,FALSE,'Assist/own power',2,TRUE,'Forest Preserve','Eastern High Peaks',ESSEX,'NORTH ELBA',TRUE,FALSE,07/22/2015,'12:30 PM'
7,Search,06/01/2016,'3:43 AM',1,F,51,NY,US,Despondent,Missing,42.30174,-75.5845,1390,TRUE,'Assist/own power',2,TRUE,'Private Land',N/A,CHENANGO,COVENTRY,FALSE,FALSE,06/01/2016,'6:00 AM'
5,Search,11/09/2013,'7:41 AM',1,M,68,NY,US,Hunting,Overdue,43.54409,-73.549,1478,FALSE,'Assist/own power',2,TRUE,'Forest Preserve','Lake George Wild Forest',WASHINGTON,'FORT ANN',TRUE,FALSE,11/10/2013,'1:45 AM'
6,Search,11/03/2015,'7:01 AM',1,M,39,NY,US,Hunting,Stranded,43.52105,-75.21446,1217,TRUE,'Assist/own power',2,TRUE,'State Forests','Popple Pond State Forest',ONEIDA,BOONVILLE,FALSE,FALSE,11/03/2015,'9:00 AM'
5,Rescue,04/14/2014,'2:32 AM',2,M,18,NY,US,Hiking,Injured,44.13186,-73.9264,3600,TRUE,'Assist/own power',2,FALSE,'Forest Preserve','E. High Peaks Wilderness',ESSEX,'NORTH ELBA',TRUE,FALSE,04/14/2014,'8:00 AM'
5,Rescue,07/28/2015,'1:50 AM',1,F,42,NY,US,Hiking,Injured,43.37216,-73.95938,1724,TRUE,'Carry out by foot',2,TRUE,'Forest Preserve','Wilcox Lake WF',SARATOGA,HADLEY,TRUE,FALSE,07/28/2015,'3:30 AM'
6,Rescue,04/30/2016,'6:45 AM',1,F,43,NY,US,Hiking,Injured,43.73848,-74.91351,2351,TRUE,'Carry out by foot',2,TRUE,'Forest Preserve','Fulton Chain Wild Forest',HERKIMER,WEBB,TRUE,FALSE,04/30/2016,'10:00 AM'
5,Search,10/03/2013,'4:10 AM',1,F,43,FL,US,Hiking,Lost,44.18975,-73.79854,1100,TRUE,'Assist/own power',1,TRUE,'Forest Preserve','High Peaks',ESSEX,KEENE,TRUE,FALSE,10/03/2013,'6:00 AM'
9,Search,08/04/2015,'8:29 AM',1,F,50,NY,US,Walking,Lost,42.26536,-77.76795,1797,TRUE,'Vehicle/boat evacuation',1,TRUE,'Private Land',PRIVATE,ALLEGANY,ALFRED,FALSE,FALSE,08/04/2015,'11:33 AM'
7,Search,12/01/2015,'12:40 PM',1,M,81,NY,US,Hunting,Overdue,42.28036,-75.65598,1440,TRUE,'Assist/own power',3,TRUE,'State Forests','Bobell State Forest',CHENANGO,COVENTRY,FALSE,FALSE,12/01/2015,'5:00 AM'
5,Search,03/16/2015,'6:07 AM',1,M,34,NY,US,Snowmobile,Injured,44.28287,-74.50432,1622,FALSE,?,1,TRUE,'Conservation Easement','Conservation Easement Land',FRANKLIN,'TUPPER LAKE',TRUE,FALSE,03/16/2015,'7:22 AM'
5,Search,01/25/2016,'8:30 AM',2,M,40,NY,US,Snowmobile,Stranded,43.6035,-74.39365,1650,TRUE,'Assist/own power; Vehicle/boat evacuation',1,TRUE,'Forest Preserve','Jessup River Wild Forest',HAMILTON,'INDIAN LAKE',TRUE,FALSE,01/25/2016,'10:53 AM'
4,Search,07/09/2014,'6:00 AM',1,F,37,NY,US,Hiking,Lost,42.23622,-74.08901,2229,TRUE,'Assist/own power',3,FALSE,'Forest Preserve','Windham Blackhead Wilderness Area',GREENE,JEWETT,FALSE,TRUE,07/09/2014,'9:00 AM'
6,Search,02/15/2015,'3:30 AM',2,F,52,PA,US,Snowmobile,Stranded,43.66322,-75.00347,1762,TRUE,'Vehicle/boat evacuation',4,TRUE,'Forest Preserve','Black River Wild Forest',HERKIMER,WEBB,TRUE,FALSE,02/15/2015,'5:20 AM'
5,Rescue,08/25/2014,'4:05 AM',1,M,55,NY,US,Hiking,Injured,44.15563,-73.95191,2200,FALSE,'Vehicle/boat evacuation',1,TRUE,'Forest Preserve','High Peaks',ESSEX,'NORTH ELBA',TRUE,FALSE,08/25/2014,'7:09 AM'
5,Rescue,07/10/2015,'10:35 AM',1,F,56,CT,US,Hiking,Injured,44.30106,-74.05739,1835,TRUE,'Assist/own power; Carry out by foot',2,FALSE,'Forest Preserve','McKenzie Mountain Wilderness',ESSEX,'NORTH ELBA',TRUE,FALSE,07/10/2015,'12:24 PM'
3,Search,10/14/2013,'5:48 AM',1,M,19,CA,US,Hiking,Lost,42.10282,-74.39403,1673,TRUE,'Assist/own power',3,FALSE,'Forest Preserve','Slide Mountain Wilderness Area',ULSTER,SHANDAKEN,FALSE,TRUE,10/15/2013,'10:30 AM'
4,Search,05/28/2015,'6:31 AM',1,M,21,NJ,US,Hiking,Lost,42.21921,-74.03977,2867,TRUE,'Assist/own power',2,FALSE,'Forest Preserve','Windham Blackhead Range Wilderness Area',GREENE,HUNTER,FALSE,TRUE,05/28/2015,'10:00 AM'
6,Search,04/23/2014,'3:45 AM',1,F,14,NY,US,Walking,Lost,43.26141,-75.76636,560,TRUE,'Assist/own power; Vehicle/boat evacuation',4,TRUE,'Private Land',N/A,ONEIDA,VIENNA,FALSE,FALSE,04/23/2014,'7:00 AM'
5,Search,07/23/2014,'4:06 AM',1,M,34,NJ,US,Hiking,Lost,43.40078,-73.74839,1060,TRUE,'Assist/own power; Carry out by foot',3,FALSE,'Other Municipal Land','Berry Pond Preserve/ Lake George Rec Area',WARREN,'LAKE GEORGE',TRUE,FALSE,07/23/2014,'6:00 AM'
5,Search,03/07/2016,'5:30 AM',1,F,61,DE,US,Hiking,Overdue,44.14227,-74.06479,3600,TRUE,'Aircraft evacuation',14,TRUE,'Forest Preserve','High Peaks',ESSEX,'NORTH ELBA',TRUE,FALSE,03/07/2016,'10:00 AM'
5,Search,08/15/2015,'8:41 AM',2,M,30,NY,US,Hiking,Overdue,43.58107,-73.61619,1200,TRUE,'Assist/own power',4,TRUE,'State Forests','Tongue Mountain Range',WARREN,BOLTON,TRUE,FALSE,08/16/2015,'6:00 AM'
3,Search,06/17/2015,'5:00 AM',6,M,25,MD,US,Camping,Lost,42.04389,-74.39555,3030,TRUE,'Assist/own power',2,TRUE,'Forest Preserve','Slide Mtn Wilderness',ULSTER,SHANDAKEN,FALSE,TRUE,06/17/2015,'12:00 PM'
5,Rescue,09/21/2015,'6:17 AM',1,M,23,CT,US,Hiking,Illness,44.19077,-73.82166,1750,FALSE,'Carry out by foot',2,TRUE,'Forest Preserve','High Peaks',ESSEX,KEENE,TRUE,FALSE,09/21/2015,'8:02 AM'
6,Search,07/05/2014,'2:00 AM',2,F,1,NY,US,'Off road vehicle/ATV',Stranded,43.61621,-75.6658,1860,FALSE,'Assist/own power; Vehicle/boat evacuation',3,TRUE,'Private Land',N/A,LEWIS,OSCEOLA,FALSE,FALSE,07/05/2014,'7:19 AM'
5,Recovery,07/02/2013,'7:30 AM',1,M,42,NY,US,Boating,Injured,43.24577,-73.82802,518,TRUE,'Airboat; Carry out by foot',5,TRUE,'Forest Preserve','Hudson River Recreation Area',WARREN,'LAKE LUZERNE',TRUE,FALSE,07/05/2013,'3:00 AM'
4,Search,09/19/2013,'3:10 AM',1,F,58,TX,US,Hiking,Lost,42.13165,-74.10522,2137,TRUE,'Assist/own power',2,TRUE,'Forest Preserve','Indian Head Wilderness',GREENE,HUNTER,FALSE,TRUE,09/19/2013,'4:45 AM'
5,Search,03/07/2014,'7:55 AM',1,M,62,NY,US,Snowmobile,Lost,43.43331,-74.49002,1723,FALSE,'Assist/own power',3,TRUE,'Forest Preserve','Ferris Lk Wild Forest',FULTON,STRATFORD,TRUE,FALSE,03/07/2014,'9:20 AM'
5,Search,11/25/2013,'2:45 AM',2,M,10,NY,US,Hiking,Lost,44.11556,-73.99876,2780,TRUE,'Assist/own power',5,TRUE,'Forest Preserve','High Peaks Wilderness',ESSEX,NEWCOMB,TRUE,FALSE,11/25/2013,'7:00 AM'
5,Search,06/05/2015,'6:49 AM',1,M,13,NY,US,Hiking,Lost,43.5535,-73.59606,520,FALSE,'Assist/own power',3,TRUE,'Forest Preserve','Lake George Wild Forest',WASHINGTON,'FORT ANN',TRUE,FALSE,06/05/2015,'9:50 AM'
5,Search,02/16/2016,'7:10 AM',2,F,35,MA,US,Hiking,Lost,43.50956,-73.62243,405,TRUE,'Assist/own power; Carry out by foot',4,TRUE,'Forest Preserve','Lake George Wild Forest',WASHINGTON,'FORT ANN',FALSE,FALSE,02/16/2016,'10:15 AM'
3,Rescue,10/12/2015,'4:00 AM',1,F,44,NY,US,Hiking,Injured,42.00908,-74.28779,2670,TRUE,'Carry out by foot',1,TRUE,'Forest Preserve','Big Indian Wilderness Area',ULSTER,DENNING,FALSE,TRUE,10/13/2015,'4:00 AM'
5,Rescue,08/13/2015,'12:21 PM',3,M,22,NY,US,Hiking,Stranded,44.10153,-73.99089,2400,FALSE,'Technical Rope',5,FALSE,'Forest Preserve','High Peaks Wilderness',ESSEX,NEWCOMB,TRUE,FALSE,08/13/2015,'8:30 AM'
4,Search,07/24/2013,'7:30 AM',1,F,26,NY,US,Hiking,Lost,42.2197,-74.04064,2928,TRUE,'Assist/own power',2,TRUE,'Forest Preserve','Windham Blackhead Range Wilderness Area',GREENE,HUNTER,FALSE,TRUE,07/24/2013,'10:00 AM'
5,Search,06/09/2014,'4:31 AM',1,M,64,NY,US,Hiking,Lost,43.8641,-74.4025,1789,TRUE,'Assist/own power',1,TRUE,'Forest Preserve','Hudson River Wilderness',ESSEX,NEWCOMB,TRUE,FALSE,06/09/2014,'8:30 AM'
6,Rescue,03/31/2016,'9:01 AM',3,M,19,NY,US,Camping,Lost,44.17128,-74.78149,1491,TRUE,'Vehicle/boat evacuation',7,TRUE,'Forest Preserve','Cranberry Lake Wild Forest','ST LAWRENCE',CLIFTON,TRUE,FALSE,03/31/2016,'2:00 AM'
5,Search,04/27/2015,'11:15 AM',2,F,19,NY,US,Hiking,Lost,43.43353,-73.62571,340,FALSE,'Assist/own power',1,TRUE,'Private Land','Lake George Land Conservency',WASHINGTON,'FORT ANN',TRUE,FALSE,04/27/2015,'12:50 PM'
6,Recovery,09/06/2014,'1:03 AM',1,M,76,NY,US,Aircraft,Injured,43.92473,-74.90916,1536,TRUE,'Vehicle/boat evacuation',6,TRUE,'Forest Preserve','Stillwater Resivoir',HERKIMER,WEBB,TRUE,FALSE,09/07/2014,'5:30 AM'
5,Search,09/11/2013,'4:30 AM',1,M,49,ON,CA,Hiking,Lost,44.09244,-73.55178,4100,TRUE,'Vehicle/boat evacuation',1,TRUE,'Forest Preserve','High Peaks',ESSEX,'NORTH ELBA',TRUE,FALSE,09/11/2013,'11:00 AM'
5,Rescue,11/03/2015,'5:19 AM',5,F,34,NY,US,Hiking,Stranded,43.35501,-73.42323,1840,FALSE,'Assist/own power',1,FALSE,'Forest Preserve','Lake George Wild Forest',WARREN,BOLTON,TRUE,FALSE,11/03/2015,'9:00 AM'
9,Search,05/13/2015,'8:00 AM',3,M,22,NY,US,Hiking,Lost,42.39349,-79.28241,1100,TRUE,'Assist/own power',1,TRUE,'Private Land',N/a,CHAUTAUQUA,ARKWRIGHT,FALSE,FALSE,05/13/2015,'10:30 AM'
5,Search,11/01/2014,'6:54 AM',1,M,45,CO,US,Hiking,Lost,43.82845,-73.58346,1342,TRUE,'Assist/own power',3,FALSE,'Forest Preserve','Pharaoh Lake Wilderness Area',ESSEX,TICONDEROGA,TRUE,FALSE,11/28/2014,'8:04 AM'
5,Search,06/29/2014,'6:10 AM',2,F,62,NY,US,Hiking,Lost,43.4647,-74.45545,1923,TRUE,'Assist/own power',1,TRUE,'Forest Preserve','Moose River Plains Wild Forest',HAMILTON,INLET,TRUE,FALSE,06/29/2014,'8:00 AM'
5,Search,10/21/2014,'6:16 AM',1,M,59,NY,US,Hunting,Lost,43.4724,-74.35685,1750,TRUE,'Assist/own power',1,TRUE,'Private Land','Private property',HAMILTON,'LAKE PLEASANT',TRUE,FALSE,10/21/2014,'10:00 AM'
7,Search,12/03/2013,'5:35 AM',1,M,69,NY,US,Hunting,Lost,42.77722,-76.00184,1949,TRUE,'Vehicle/boat evacuation',2,TRUE,'State Forests','Morgan Hill',CORTLAND,TRUXTON,FALSE,FALSE,12/03/2013,'6:30 AM'
5,Rescue,06/13/2015,'7:00 AM',2,M,64,NY,US,'Off road vehicle/ATV',Injured,43.51041,-73.60067,1515,FALSE,'Carry out by foot; Vehicle/boat evacuation',4,TRUE,'Forest Preserve','Lake George Wild Forest',WASHINGTON,'FORT ANN',TRUE,FALSE,06/13/2015,'11:00 AM'
4,Search,12/29/2014,'5:15 AM',2,M,27,NY,US,Hiking,Lost,42.19547,-74.03112,1833,TRUE,'Assist/own power',2,TRUE,'Forest Preserve','Kaaterskill Wild Forest',GREENE,CATSKILL,FALSE,TRUE,12/29/2014,'7:30 AM'
6,Rescue,05/20/2015,'10:00 AM',1,M,55,VT,US,Camping,Illness,44.05023,-74.46499,1767,TRUE,'Assist/own power',1,TRUE,'Forest Preserve','Lows lake','ST LAWRENCE',PIERCEFIELD,TRUE,FALSE,05/20/2015,'12:00 PM'
5,Recovery,09/26/2013,'1:39 AM',1,M,36,NY,US,Hiking,Injured,44.15186,-73.95486,2450,FALSE,'Vehicle/boat evacuation',4,TRUE,'Forest Preserve','High Peaks',ESSEX,'NORTH ELBA',TRUE,FALSE,09/26/2013,'7:12 AM'
5,Rescue,01/03/2015,'5:15 AM',1,M,55,PA,US,Hiking,Overdue,43.40707,-73.72516,500,TRUE,'Assist/own power; Vehicle/boat evacuation',2,FALSE,'Forest Preserve','Lake George Wild Forest',WARREN,'LAKE GEORGE',TRUE,FALSE,01/03/2015,'7:22 AM'
5,Search,06/05/2015,'6:21 AM',2,F,66,NY,US,Hiking,Lost,44.2503,-74.20481,1629,TRUE,'Assist/own power',1,FALSE,'Forest Preserve','High Peaks Wilderness',FRANKLIN,HARRIETSTOWN,TRUE,FALSE,06/05/2015,'8:24 AM'
4,Search,08/23/2013,'4:04 AM',1,M,71,NY,US,Hiking,Lost,42.30988,-74.17941,1960,TRUE,'Assist/own power',3,TRUE,'Forest Preserve','Elm Ridge Wild Forest',GREENE,WINDHAM,FALSE,TRUE,08/23/2013,'9:37 AM'
9,Search,03/24/2014,'10:45 AM',2,M,14,NY,US,Hiking,Lost,42.50893,-78.5887,1230,TRUE,'Assist/own power',3,TRUE,'Private Land',NA,CATTARAUGUS,ASHFORD,FALSE,FALSE,03/25/2014,'2:30 AM'
5,Search,08/25/2013,'8:29 AM',1,F,18,ON,CA,Hiking,Injured,44.15948,-73.8552,2200,TRUE,'Assist/own power',1,TRUE,'Forest Preserve','High Peaks Wilderness',ESSEX,KEENE,TRUE,FALSE,08/25/2013,'9:45 AM'
5,Search,03/18/2015,'10:33 AM',2,F,35,NY,US,Hiking,Overdue,44.03679,-73.80767,2298,TRUE,'Vehicle/boat evacuation',1,FALSE,'Forest Preserve','Dix Wilderness',ESSEX,'NORTH HUDSON',TRUE,FALSE,03/19/2015,'1:15 AM'
5,Search,10/27/2014,'2:49 AM',1,M,23,NY,US,Hiking,Lost,43.59836,-73.7068,2031,TRUE,'Vehicle/boat evacuation',1,FALSE,'Forest Preserve','Lake George Wild Forest',WARREN,'LAKE GEORGE',TRUE,FALSE,10/27/2014,'7:55 AM'
9,Search,02/02/2014,'5:15 AM',1,M,70,NY,US,Snowmobile,Overdue,42.7438,-78.44023,1254,TRUE,'Vehicle/boat evacuation',2,TRUE,'Private Land','not on state land',WYOMING,SHELDON,FALSE,FALSE,02/02/2014,'10:00 AM'
5,Search,05/19/2014,'6:29 AM',2,M,26,NY,US,Hiking,Lost,43.58374,-74.4844,2100,TRUE,'Assist/own power',2,TRUE,'Forest Preserve','West Canada Wilderness',HAMILTON,ARIETTA,TRUE,FALSE,05/19/2014,'8:30 AM'
5,Search,09/23/2013,'7:45 AM',1,M,57,NY,US,Hiking,Stranded,43.56875,-73.70795,1939,TRUE,'Assist/own power',2,FALSE,'Forest Preserve',N/A,WARREN,BOLTON,TRUE,FALSE,12/28/2013,'11:45 AM'
5,Rescue,05/01/2015,'6:40 AM',1,M,71,PA,US,Hiking,Injured,44.14965,-73.78178,1320,TRUE,'Assist/own power',1,FALSE,'Forest Preserve','High Peaks Wilderness',ESSEX,KEENE,TRUE,FALSE,05/01/2015,'7:47 AM'
5,Search,10/15/2015,'3:17 AM',1,M,50,IL,US,Hiking,Lost,43.85043,-74.49463,2300,TRUE,'Assist/own power',3,FALSE,'Forest Preserve','Sargent Ponds Wild Forest',HAMILTON,'INDIAN LAKE',TRUE,FALSE,10/15/2015,'7:00 AM'
6,Search,10/05/2014,'7:30 AM',1,F,67,NY,US,Walking,Illness,44.0289,-75.93617,402,FALSE,?,2,TRUE,'Private Land','Lands around Pamelia',JEFFERSON,PAMELIA,FALSE,FALSE,10/05/2014,'11:30 AM'
3,Search,03/17/2016,'7:30 AM',1,M,68,NY,US,Walking,Missing,40.75613,-73.97985,60,FALSE,'Assist/own power',19,TRUE,'Private Land',NA,DUTCHESS,STANFORD,FALSE,FALSE,03/20/2016,'2:30 AM'
5,Search,01/22/2015,'1:33 AM',2,M,20,QC,CA,Hiking,Lost,44.025,-79.48362,2826,TRUE,'Assist/own power',14,TRUE,'Forest Preserve','E. High Peaks Wilderness',ESSEX,KEENE,TRUE,FALSE,01/22/2015,'2:00 AM'
5,Search,08/03/2014,'9:20 AM',2,M,47,NY,US,Hiking,Overdue,44.18664,-73.81698,1800,FALSE,'Assist/own power',1,TRUE,'Forest Preserve','High Peaks Wilderness',ESSEX,KEENE,TRUE,FALSE,08/03/2014,'11:45 AM'
4,Search,07/03/2013,'5:00 AM',2,M,14,MA,US,Hiking,Lost,42.20422,-74.04004,2190,TRUE,'Assist/own power',5,TRUE,'Forest Preserve','North/South Lake DEC Campground and Kaaterskill Wild Forest',GREENE,HUNTER,FALSE,TRUE,07/03/2013,'8:45 AM'
5,Rescue,07/27/2015,'3:45 AM',1,F,43,NY,US,Hiking,Illness,44.07073,-73.49471,2014,FALSE,'Assist/own power',1,TRUE,'Forest Preserve','Eastern High Peaks',ESSEX,KEENE,TRUE,FALSE,07/27/2015,'4:30 AM'
5,Rescue,10/15/2013,'5:19 AM',1,F,56,ME,US,Hiking,Injured,44.09886,-74.52632,1695,FALSE,'Carry out by foot',1,TRUE,'Forest Preserve','Horseshoe Lake Wild Forest',FRANKLIN,'TUPPER LAKE',TRUE,FALSE,10/15/2013,'7:00 AM'
4,Search,12/15/2014,'3:25 AM',1,M,55,NY,US,Hunting,Lost,42.23943,-74.1281,2092,TRUE,'Assist/own power',2,TRUE,'Forest Preserve','Colgate Lake Wild Forest',GREENE,JEWETT,FALSE,TRUE,12/15/2014,'4:30 AM'
8,Search,08/09/2013,'7:37 AM',2,F,47,NY,US,Hiking,Lost,42.62055,-77.3617,1656,TRUE,'Vehicle/boat evacuation',3,TRUE,'Wildlife Management Area','High Tor WMA',ONTARIO,NAPLES,FALSE,FALSE,08/09/2013,'8:22 AM'
3,Search,04/16/2014,'4:45 AM',1,M,21,NY,US,Camping,Lost,41.86416,-74.34622,1229,TRUE,'Assist/own power',3,TRUE,'Forest Preserve','Sundown Wild Forest',ULSTER,ROCHESTER,FALSE,TRUE,04/16/2014,'8:30 AM'
